timestamp,TDS,turbidity,temperature,pH,status,cause,ph_dev,tds_temp_ratio,turbidity_x_ph,temp_sqr,tds_diff,temp_diff,ph_diff,tds_rollmean_3,ph_rollstd_3
2025-07-27T07:56:44.041Z,284.16,23.37,48.3,1.82,CLOSED,pH&Temperature,-5.180,5.883,42.533,2332.89,-17.830,23.300,-11.960,302.930,4.901
2025-07-27T07:56:47.046Z,373.33,54.37,55.8,2.03,CLOSED,pH&Turbidity&Temperature,-4.970,6.691,110.371,3113.64,89.170,7.500,0.210,319.827,5.589
2025-07-27T07:56:50.055Z,492.56,81.17,54.4,6.71,CLOSED,Turbidity&Temperature,-0.290,9.054,544.651,2959.36,119.230,-1.400,4.680,383.350,2.257
2025-07-27T07:56:53.059Z,511.49,16.23,27.8,11.84,CLOSED,pH&TDS,4.840,18.399,192.163,772.84,18.930,-26.600,5.130,459.127,4.006
2025-07-27T07:56:56.062Z,360.44,64.29,44.9,9.63,CLOSED,pH&Turbidity,2.630,8.028,619.113,2016.01,-151.050,17.100,-2.210,454.830,2.101
2025-07-27T07:56:59.064Z,445.29,19.9,68,7.79,CLOSED,Temperature,0.790,6.548,155.021,4624.00,84.850,23.100,-1.840,439.073,1.656
2025-07-27T07:57:02.067Z,442.58,12.47,64.6,10.95,CLOSED,pH&Temperature,3.950,6.851,136.547,4173.16,-2.710,-3.400,3.160,416.103,1.296
2025-07-27T07:57:05.064Z,424.67,53.65,54.2,6.25,CLOSED,pH&Turbidity&Temperature,-0.750,7.835,335.313,2937.64,-17.910,-10.400,-4.700,437.513,1.956
2025-07-27T07:57:08.071Z,462.07,13.65,28.3,7.54,OPEN,None,0.540,16.328,102.921,800.89,37.400,-25.900,1.290,443.107,1.983
2025-07-27T07:57:11.076Z,325.18,22.92,24.4,13.48,CLOSED,pH,6.480,13.327,308.962,595.36,-136.890,-3.900,5.940,403.973,3.149
2025-07-27T07:57:14.078Z,347.23,28.03,20.4,7.34,OPEN,None,0.340,17.021,205.740,416.16,22.050,-4.000,-6.140,378.160,2.848
2025-07-27T07:57:17.084Z,300.36,41.6,25.7,6.92,CLOSED,Turbidity,-0.080,11.687,287.872,660.49,-46.870,5.300,-0.420,324.257,2.998
2025-07-27T07:57:20.095Z,329.06,13.66,27.2,6.83,OPEN,None,-0.170,12.098,93.298,739.84,28.700,1.500,-0.090,325.550,0.222
2025-07-27T07:57:23.098Z,323.82,37.91,26.5,11.3,CLOSED,pH&Turbidity,4.300,12.220,428.383,702.25,-5.240,-0.700,4.470,317.747,2.086
2025-07-27T07:57:26.104Z,366.17,78.81,94.4,8.21,CLOSED,Turbidity&Temperature,1.210,3.879,647.030,8911.36,42.350,67.900,-3.090,339.683,1.869
2025-07-27T07:57:29.109Z,687.53,13.96,31.9,5.21,CLOSED,pH&TDS,-1.790,21.553,72.732,1017.61,321.360,-62.500,-3.000,459.173,2.486
2025-07-27T07:57:32.117Z,322.59,18.93,22.1,8.49,OPEN,None,1.490,14.597,160.716,488.41,-364.940,-9.800,3.280,458.763,1.485
2025-07-27T07:57:35.119Z,274.97,18.92,68.1,3.95,CLOSED,pH&Temperature,-3.050,4.038,74.734,4637.61,-47.620,46.000,-4.540,428.363,1.914
2025-07-27T07:57:38.121Z,487.26,20.39,24.3,6.73,OPEN,None,-0.270,20.052,137.225,590.49,212.290,-43.800,2.780,361.607,1.869
2025-07-27T07:57:41.123Z,342.76,44.91,46,8.49,CLOSED,Turbidity&Temperature,1.490,7.451,381.286,2116.00,-144.500,21.700,1.760,368.330,1.869
2025-07-27T07:57:44.124Z,445.25,24.32,60.3,7.12,CLOSED,Temperature,0.120,7.384,173.158,3636.09,102.490,14.300,-1.370,425.090,0.755
2025-07-27T07:57:47.129Z,453.48,22.53,25.7,7.09,OPEN,None,0.090,17.645,159.738,660.49,8.230,-34.600,-0.030,413.830,0.653
2025-07-27T07:57:50.128Z,346.02,18.78,25.6,3.63,CLOSED,pH,-3.370,13.516,68.171,655.36,-107.460,-0.100,-3.460,414.917,1.638
2025-07-27T07:57:53.131Z,307.78,39.46,43.4,8.26,CLOSED,Turbidity,1.260,7.092,325.940,1883.56,-38.240,17.800,4.630,369.093,1.966
2025-07-27T07:57:56.143Z,415.28,11,36.5,11.6,CLOSED,pH,4.600,11.378,127.600,1332.25,107.500,-6.900,3.340,356.360,3.268
2025-07-27T07:57:59.147Z,339.39,29.36,20.7,7.01,OPEN,None,0.010,16.396,205.814,428.49,-75.890,-15.800,-4.590,354.150,1.938
2025-07-27T07:58:02.155Z,347.35,48.72,37.2,8.96,CLOSED,pH&Turbidity,1.960,9.337,436.531,1383.84,7.960,16.500,1.950,367.340,1.881
2025-07-27T07:58:05.154Z,444.78,53.1,43.5,12.52,CLOSED,pH&Turbidity,5.520,10.225,664.812,1892.25,97.430,6.300,3.560,377.173,2.281
2025-07-27T07:58:08.155Z,470.4,24.34,56.6,7.51,CLOSED,Temperature,0.510,8.311,182.793,3203.56,25.620,13.100,-5.010,420.843,2.105
2025-07-27T07:58:11.160Z,414.61,76.38,94.9,6.26,CLOSED,pH&Turbidity&Temperature,-0.740,4.369,478.139,9006.01,-55.790,38.300,-1.250,443.263,2.705
2025-07-27T07:58:14.160Z,667.85,29.28,44.5,8.35,CLOSED,TDS,1.350,15.008,244.488,1980.25,253.240,-50.400,2.090,517.620,0.859
2025-07-27T07:58:17.173Z,371.18,65.43,42.6,7.01,CLOSED,Turbidity,0.010,8.713,458.664,1814.76,-296.670,-1.900,-1.340,484.547,0.864
2025-07-27T07:58:20.175Z,435.22,64.88,24.6,9.6,CLOSED,pH&Turbidity,2.600,17.692,622.848,605.16,64.040,-18.000,2.590,491.417,1.058
2025-07-27T07:58:23.176Z,417.35,21.02,43.9,10.78,CLOSED,pH,3.780,9.507,226.596,1927.21,-17.870,19.300,1.180,407.917,1.575
2025-07-27T07:58:26.179Z,390.33,10.78,40.9,11.01,CLOSED,pH,4.010,9.544,118.688,1672.81,-27.020,-3.000,0.230,414.300,0.618
2025-07-27T07:58:29.178Z,369.06,57.43,32.2,8.89,CLOSED,pH&Turbidity,1.890,11.461,510.553,1036.84,-21.270,-8.700,-2.120,392.247,0.950
2025-07-27T07:58:32.180Z,422.85,13.3,42.6,7.66,OPEN,None,0.660,9.926,101.878,1814.76,53.790,10.400,-1.230,394.080,1.384
2025-07-27T07:58:35.184Z,402.99,29.27,28.7,7.83,OPEN,None,0.830,14.041,229.184,823.69,-19.860,-13.900,0.170,398.300,0.544
2025-07-27T07:58:38.184Z,346.12,12.54,40.3,10.27,CLOSED,pH,3.270,8.589,128.786,1624.09,-56.870,11.600,2.440,390.653,1.192
2025-07-27T07:58:41.190Z,315.05,71.48,90.7,7.42,CLOSED,Turbidity&Temperature,0.420,3.474,530.382,8226.49,-31.070,50.400,-2.850,354.720,1.258
2025-07-27T07:58:44.197Z,589.25,84.31,43.2,11.35,CLOSED,pH&TDS&Turbidity,4.350,13.640,956.918,1866.24,274.200,-47.500,3.930,416.807,1.658
2025-07-27T07:58:47.209Z,516.57,61.58,22.3,6.93,CLOSED,TDS&Turbidity,-0.070,23.165,426.749,497.29,-72.680,-20.900,-4.420,473.623,1.978
2025-07-27T07:58:50.216Z,352.58,59.8,56.4,7.1,CLOSED,Turbidity&Temperature,0.100,6.251,424.580,3180.96,-163.990,34.100,0.170,486.133,2.045
2025-07-27T07:58:53.216Z,512.33,48.18,21.6,2.29,CLOSED,pH&TDS&Turbidity,-4.710,23.719,110.332,466.56,159.750,-34.800,-4.810,460.493,2.228
2025-07-27T07:58:56.218Z,335.94,72.46,88.7,12.88,CLOSED,pH&Turbidity&Temperature,5.880,3.787,933.285,7867.69,-176.390,67.100,10.590,400.283,4.329
2025-07-27T07:58:59.226Z,583.18,22.77,40.3,6.02,CLOSED,pH&TDS,-0.980,14.471,137.075,1624.09,247.240,-48.400,-6.860,477.150,4.386
2025-07-27T07:59:02.228Z,316.83,29.86,23.3,12.22,CLOSED,pH,5.220,13.598,364.889,542.89,-266.350,-17.000,6.200,411.983,3.090
2025-07-27T07:59:05.228Z,280.34,33.25,26.4,2.2,CLOSED,pH&Turbidity,-4.800,10.619,73.150,696.96,-36.490,3.100,-10.020,393.450,4.129
2025-07-27T07:59:08.228Z,367.9,23.22,26,7.43,OPEN,None,0.430,14.150,172.525,676.00,87.560,-0.400,5.230,321.690,4.092
2025-07-27T07:59:11.235Z,288.62,65.44,69.9,7.78,CLOSED,Turbidity&Temperature,0.780,4.129,509.123,4886.01,-79.280,43.900,0.350,312.287,2.552
2025-07-27T07:59:14.235Z,582.84,113.46,94.3,9.86,CLOSED,pH&TDS&Turbidity&Temperature,2.860,6.181,1118.716,8892.49,294.220,24.400,2.080,413.120,1.073
2025-07-27T07:59:17.235Z,759,104.48,35.8,0,CLOSED,pH&TDS&Turbidity,-7.000,21.201,0.000,1281.64,176.160,-58.500,-9.860,543.487,4.244
2025-07-27T07:59:20.240Z,551.76,29.26,68.6,2.13,CLOSED,pH&TDS&Temperature,-4.870,8.043,62.324,4705.96,-207.240,32.800,0.000,631.200,4.236
2025-07-27T07:59:23.247Z,454.36,91.29,84.5,0,CLOSED,pH&Turbidity&Temperature,-7.000,5.377,0.000,7140.25,-97.400,15.900,-2.130,588.373,1.004
2025-07-27T07:59:26.250Z,645.51,28.5,84.9,4.31,CLOSED,pH&TDS&Temperature,-2.690,7.603,122.835,7208.01,191.150,0.400,0.000,550.543,1.760
2025-07-27T07:59:29.246Z,529.2,15.55,41.3,5.82,CLOSED,pH&TDS,-1.180,12.814,90.501,1705.69,-116.310,-43.600,1.510,543.023,2.466
2025-07-27T07:59:32.250Z,306.51,19.63,26.3,6.35,CLOSED,pH,-0.650,11.654,124.650,691.69,-222.690,-15.000,0.530,493.740,0.864
2025-07-27T07:59:35.251Z,360.52,26.12,93.5,8.19,CLOSED,Temperature,1.190,3.856,213.923,8742.25,54.010,67.200,1.840,398.743,1.016
2025-07-27T07:59:38.258Z,556.08,25.54,22.7,5.38,CLOSED,pH&TDS,-1.620,24.497,137.405,515.29,195.560,-70.800,-2.810,407.703,1.165
2025-07-27T07:59:41.257Z,273.98,47.88,45.7,6.73,CLOSED,Turbidity&Temperature,-0.270,5.995,322.232,2088.49,-282.100,23.000,1.350,396.860,1.147
2025-07-27T07:59:44.264Z,394.42,14.35,37.3,7.22,OPEN,None,0.220,10.574,103.607,1391.29,120.440,-8.400,0.490,408.160,0.778
2025-07-27T07:59:47.265Z,378.58,19.57,25.7,11.84,CLOSED,pH,4.840,14.731,231.709,660.49,-15.840,-11.600,4.620,348.993,2.302
2025-07-27T07:59:50.265Z,287.31,16.12,62.4,7.04,CLOSED,Temperature,0.040,4.604,113.485,3893.76,-91.270,36.700,-4.800,353.437,2.222
2025-07-27T07:59:53.276Z,373.23,13.45,21,3.38,CLOSED,pH,-3.620,17.773,45.461,441.00,85.920,-41.400,-3.660,346.373,3.464
2025-07-27T07:59:56.283Z,247.4,49.96,28.5,8.48,CLOSED,Turbidity,1.480,8.681,423.661,812.25,-125.830,7.500,5.100,302.647,2.147
2025-07-27T07:59:59.293Z,388.64,51.33,26.1,10.24,CLOSED,pH&Turbidity,3.240,14.890,525.619,681.21,141.240,-2.400,1.760,336.423,2.909
2025-07-27T08:00:02.297Z,415.34,12.36,55.6,6.67,CLOSED,Temperature,-0.330,7.470,82.441,3091.36,26.700,29.500,-3.570,350.460,1.457
2025-07-27T08:00:05.314Z,439.93,14.1,22.1,6.16,CLOSED,pH,-0.840,19.906,86.856,488.41,24.590,-33.500,-0.510,414.637,1.815
2025-07-27T08:00:08.311Z,259.88,44.92,36.4,7.57,CLOSED,Turbidity,0.570,7.140,340.044,1324.96,-180.050,14.300,1.410,371.717,0.583
2025-07-27T08:00:11.322Z,355.41,53.71,21.1,0,CLOSED,pH&Turbidity,-7.000,16.844,0.000,445.21,95.530,-15.300,-7.570,351.740,3.287
2025-07-27T08:00:14.332Z,420.16,13.86,20.3,7.26,OPEN,None,0.260,20.698,100.624,412.09,64.750,-0.800,0.000,345.150,3.498
2025-07-27T08:00:17.343Z,244.86,50.74,26.6,6.8,CLOSED,Turbidity,-0.200,9.205,345.032,707.56,-175.300,6.300,-0.460,340.143,3.319
2025-07-27T08:00:20.351Z,382.33,12.77,43.2,2.62,CLOSED,pH,-4.380,8.850,33.457,1866.24,137.470,16.600,-4.180,349.117,2.087
2025-07-27T08:00:23.357Z,403,29.27,96.8,5.61,CLOSED,pH&Temperature,-1.390,4.163,164.205,9370.24,20.670,53.600,2.990,343.397,1.758
2025-07-27T08:00:26.360Z,511.23,107.6,94.7,10.29,CLOSED,pH&TDS&Turbidity&Temperature,3.290,5.398,1107.204,8968.09,108.230,-2.100,4.680,432.187,3.156
2025-07-27T08:00:29.361Z,658.13,97.11,78.1,12.19,CLOSED,pH&TDS&Turbidity&Temperature,5.190,8.427,1183.771,6099.61,146.900,-16.600,1.900,524.120,2.765
2025-07-27T08:00:32.369Z,633.9,46.94,31.9,2.27,CLOSED,pH&TDS&Turbidity,-4.730,19.871,106.554,1017.61,-24.230,-46.200,-9.920,601.087,4.299
2025-07-27T08:00:35.375Z,398.81,68.64,29.1,7.12,CLOSED,Turbidity,0.120,13.705,488.717,846.81,-235.090,-2.800,4.850,563.613,4.050
2025-07-27T08:00:38.390Z,459.87,17.19,83,7.38,CLOSED,Temperature,0.380,5.541,126.862,6889.00,61.060,53.900,0.260,497.527,2.350
2025-07-27T08:00:41.401Z,444.55,43.67,35,6.34,CLOSED,pH&Turbidity,-0.660,12.701,276.868,1225.00,-15.320,-48.000,-1.040,434.410,0.442
2025-07-27T08:00:44.412Z,395.46,23.6,22.8,0.68,CLOSED,pH,-6.320,17.345,16.048,519.84,-49.090,-12.200,-5.660,433.293,2.944
2025-07-27T08:00:47.421Z,327.75,54.95,70.4,7.82,CLOSED,Turbidity&Temperature,0.820,4.656,429.709,4956.16,-67.710,47.600,7.140,389.253,3.077
2025-07-27T08:00:50.437Z,511.28,72.86,41.6,10.67,CLOSED,pH&TDS&Turbidity,3.670,12.290,777.416,1730.56,183.530,-28.800,2.850,411.497,4.202
2025-07-27T08:00:53.440Z,479.32,14.27,95.1,6.88,CLOSED,Temperature,-0.120,5.040,98.178,9044.01,-31.960,53.500,-3.790,439.450,1.611
2025-07-27T08:00:56.455Z,549.77,10.72,40.1,6.55,CLOSED,TDS,-0.450,13.710,70.216,1608.01,70.450,-55.000,-0.330,513.457,1.869
2025-07-27T08:00:59.458Z,357.24,29.2,33.4,6.47,CLOSED,pH,-0.530,10.696,188.924,1115.56,-192.530,-6.700,-0.080,462.110,0.177
2025-07-27T08:01:02.471Z,341.21,18.23,20.7,11.21,CLOSED,pH,4.210,16.484,204.358,428.49,-16.030,-12.700,4.740,416.073,2.216
2025-07-27T08:01:05.477Z,249.57,24.15,45.8,7.6,CLOSED,Temperature,0.600,5.449,183.540,2097.64,-91.640,25.100,-3.610,316.007,2.021
2025-07-27T08:01:08.487Z,370.03,54.79,98.8,6.49,CLOSED,pH&Turbidity&Temperature,-0.510,3.745,355.587,9761.44,120.460,53.000,-1.110,320.270,2.015
2025-07-27T08:01:11.492Z,653.56,70.91,22.8,10.64,CLOSED,pH&TDS&Turbidity,3.640,28.665,754.482,519.84,283.530,-76.000,4.150,424.387,1.754
2025-07-27T08:01:14.502Z,391.92,60.87,31.9,7.34,CLOSED,Turbidity,0.340,12.286,446.786,1017.61,-261.640,9.100,-3.300,471.837,1.790
2025-07-27T08:01:17.513Z,374.78,27.53,49.9,13.44,CLOSED,pH&Temperature,6.440,7.511,370.003,2490.01,-17.140,18.000,6.100,473.420,2.493
2025-07-27T08:01:20.517Z,378.91,18.36,44,6.87,OPEN,None,-0.130,8.612,126.133,1936.00,4.130,-5.900,-6.570,381.870,2.993
2025-07-27T08:01:23.520Z,380.5,13.21,21.8,7.01,OPEN,None,0.010,17.454,92.602,475.24,1.590,-22.200,0.140,378.063,3.065
2025-07-27T08:01:26.530Z,335.62,25.28,64.7,2.37,CLOSED,pH&Temperature,-4.630,5.187,59.914,4186.09,-44.880,42.900,-4.640,365.010,2.155
2025-07-27T08:01:29.540Z,489.22,69.15,60.5,7.44,CLOSED,Turbidity&Temperature,0.440,8.086,514.476,3660.25,153.600,-4.200,5.070,401.780,2.295
2025-07-27T08:01:32.540Z,491.62,108.75,90.8,7.73,CLOSED,Turbidity&Temperature,0.730,5.414,840.638,8244.64,2.400,30.300,0.290,438.820,2.461
2025-07-27T08:01:35.548Z,688.46,62.58,35.5,5.83,CLOSED,pH&TDS&Turbidity,-1.170,19.393,364.841,1260.25,196.840,-55.300,-1.900,556.433,0.836
2025-07-27T08:01:38.553Z,432.18,19.79,25.3,7.37,OPEN,None,0.370,17.082,145.852,640.09,-256.280,-10.200,1.540,537.420,0.824
2025-07-27T08:01:41.553Z,272.34,59.08,71.5,7.26,CLOSED,Turbidity&Temperature,0.260,3.809,428.921,5112.25,-159.840,46.200,-0.110,464.327,0.701
2025-07-27T08:01:44.560Z,502.22,68.33,75.5,0.69,CLOSED,pH&TDS&Turbidity&Temperature,-6.310,6.652,47.148,5700.25,229.880,4.000,-6.570,402.247,3.123
2025-07-27T08:01:47.561Z,573.56,21.21,41.6,5.87,CLOSED,pH&TDS,-1.130,13.787,124.503,1730.56,71.340,-33.900,5.180,449.373,2.827
2025-07-27T08:01:50.573Z,351.64,51.88,59.6,8.77,CLOSED,pH&Turbidity&Temperature,1.770,5.900,454.988,3552.16,-221.920,18.000,2.900,475.807,3.342
2025-07-27T08:01:53.578Z,436.48,12.52,64.1,6.93,CLOSED,Temperature,-0.070,6.809,86.764,4108.81,84.840,4.500,-1.840,453.893,1.198
2025-07-27T08:01:56.586Z,425.39,68.73,56.6,6.84,CLOSED,Turbidity&Temperature,-0.160,7.516,470.113,3203.56,-11.090,-7.500,-0.090,404.503,0.889
2025-07-27T08:01:59.586Z,482.76,16.94,29.5,0,CLOSED,pH,-7.000,16.365,0.000,870.25,57.370,-27.100,-6.840,448.210,3.246
2025-07-27T08:02:02.592Z,352.72,11.18,24.3,13.52,CLOSED,pH,6.520,14.515,151.154,590.49,-130.040,-5.200,0.000,420.290,5.520
2025-07-27T08:02:05.599Z,331.5,46.52,72,4.4,CLOSED,pH&Turbidity&Temperature,-2.600,4.604,204.688,5184.00,-21.220,47.700,-9.120,388.993,5.631
2025-07-27T08:02:08.599Z,469.46,55.84,41.6,5.72,CLOSED,pH&Turbidity,-1.280,11.285,319.405,1730.56,137.960,-30.400,1.320,384.560,4.024
2025-07-27T08:02:11.605Z,480.04,55.03,23.3,7.67,CLOSED,Turbidity,0.670,20.603,422.080,542.89,10.580,-18.300,1.950,427.000,1.343
2025-07-27T08:02:14.606Z,353.53,19.99,38.3,7.26,OPEN,None,0.260,9.231,145.127,1466.89,-126.510,15.000,-0.410,434.343,0.839
2025-07-27T08:02:17.609Z,312.43,25.54,40.8,7.99,OPEN,None,0.990,7.658,204.065,1664.64,-41.100,2.500,0.730,382.000,0.299
2025-07-27T08:02:20.610Z,372.81,29.82,21.4,1.86,CLOSED,pH,-5.140,17.421,55.465,457.96,60.380,-19.400,-6.130,346.257,2.734
2025-07-27T08:02:23.616Z,352.58,17.96,20.8,4.97,CLOSED,pH,-2.030,16.951,89.261,432.64,-20.230,-0.600,3.110,345.940,2.503
2025-07-27T08:02:26.632Z,275.07,29.63,24.6,4.88,CLOSED,pH,-2.120,11.182,144.594,605.16,-77.510,3.800,-0.090,333.487,1.445
2025-07-27T08:02:29.635Z,379.47,22.28,50.3,8.81,CLOSED,pH&Temperature,1.810,7.544,196.287,2530.09,104.400,25.700,3.930,335.707,1.832
2025-07-27T08:02:32.635Z,415,48.38,20.1,7.14,CLOSED,Turbidity,0.140,20.647,345.433,404.01,35.530,-30.200,-1.670,356.513,1.610
2025-07-27T08:02:35.636Z,360.74,24.86,20.6,5.01,CLOSED,pH,-1.990,17.512,124.549,424.36,-54.260,0.500,-2.130,385.070,1.555
2025-07-27T08:02:38.640Z,341.81,41.56,44.7,6.27,CLOSED,pH&Turbidity,-0.730,7.647,260.581,1998.09,-18.930,24.100,1.260,372.517,0.874
2025-07-27T08:02:41.649Z,368.01,70.35,81.1,11.31,CLOSED,pH&Turbidity&Temperature,4.310,4.538,795.659,6577.21,26.200,36.400,5.040,356.853,2.722
2025-07-27T08:02:44.652Z,631.31,12.57,35.4,3.8,CLOSED,pH&TDS,-3.200,17.834,47.766,1253.16,263.300,-45.700,-7.510,447.043,3.125
2025-07-27T08:02:47.655Z,303.39,21.94,33.7,9.98,CLOSED,pH,2.980,9.003,218.961,1135.69,-327.920,-1.700,6.180,434.237,3.272
2025-07-27T08:02:50.664Z,380.96,66.63,28.1,8.13,CLOSED,Turbidity,1.130,13.557,541.702,789.61,77.570,-5.600,-1.850,438.553,2.590
2025-07-27T08:02:53.667Z,424.56,23.23,43.8,6.75,OPEN,None,-0.250,9.693,156.803,1918.44,43.600,15.700,-1.380,369.637,1.323
2025-07-27T08:02:56.668Z,345.6,48.55,79.7,1.01,CLOSED,pH&Turbidity&Temperature,-5.990,4.336,49.035,6352.09,-78.960,35.900,-5.740,383.707,3.083
2025-07-27T08:02:59.670Z,512.14,29.74,54.6,10.49,CLOSED,pH&TDS&Temperature,3.490,9.380,311.973,2981.16,166.540,-25.100,9.480,427.433,3.899
2025-07-27T08:03:02.672Z,472.8,27.18,64.5,7.45,CLOSED,Temperature,0.450,7.330,202.491,4160.25,-39.340,9.900,-3.040,443.513,3.952
2025-07-27T08:03:05.672Z,403.18,24.03,42.9,2.98,CLOSED,pH,-4.020,9.398,71.609,1840.41,-69.620,-21.600,-4.470,462.707,3.084
2025-07-27T08:03:08.679Z,348.76,36.24,48.4,5.53,CLOSED,pH&Turbidity&Temperature,-1.470,7.206,200.407,2342.56,-54.420,5.500,2.550,408.247,1.831
2025-07-27T08:03:11.686Z,429.9,11.95,77.5,10.99,CLOSED,pH&Temperature,3.990,5.547,131.331,6006.25,81.140,29.100,5.460,393.947,3.341
2025-07-27T08:03:14.686Z,421.88,20.16,20.2,7.17,OPEN,None,0.170,20.885,144.547,408.04,-8.020,-57.300,-3.820,400.180,2.287
2025-07-27T08:03:17.693Z,283.9,22.67,83.1,10.37,CLOSED,pH&Temperature,3.370,3.416,235.088,6905.61,-137.980,62.900,3.200,378.560,1.674
2025-07-27T08:03:20.698Z,516.42,24.26,26.7,7.88,CLOSED,TDS,0.880,19.342,191.169,712.89,232.520,-56.400,-2.490,407.400,1.372
2025-07-27T08:03:23.697Z,318.93,33.67,42.3,5.44,CLOSED,pH&Turbidity,-1.560,7.540,183.165,1789.29,-197.490,15.600,-2.440,373.083,2.013
2025-07-27T08:03:26.698Z,348.33,10.57,58,8.14,CLOSED,Temperature,1.140,6.006,86.040,3364.00,29.400,15.700,2.700,394.560,1.216
2025-07-27T08:03:29.703Z,382,27.72,72.5,0,CLOSED,pH&Temperature,-7.000,5.269,0.000,5256.25,33.670,14.500,-8.140,349.753,3.385
2025-07-27T08:03:32.705Z,458.45,18.16,41.1,7.04,OPEN,None,0.040,11.155,127.846,1689.21,76.450,-31.400,0.000,396.260,3.606
2025-07-27T08:03:35.714Z,359.15,14.16,41.4,13.28,CLOSED,pH,6.280,8.675,188.045,1713.96,-99.300,0.300,6.240,399.867,5.425
2025-07-27T08:03:38.728Z,335.46,77.83,79.4,12.33,CLOSED,pH&Turbidity&Temperature,5.330,4.225,959.644,6304.36,-23.690,38.000,-0.950,384.353,2.745
2025-07-27T08:03:41.741Z,607.28,60.17,48.5,4.75,CLOSED,pH&TDS&Turbidity&Temperature,-2.250,12.521,285.808,2352.25,271.820,-30.900,-7.580,433.963,3.817
2025-07-27T08:03:44.757Z,507.88,111.65,94.7,6.72,CLOSED,TDS&Turbidity&Temperature,-0.280,5.363,750.288,8968.09,-99.400,46.200,1.970,483.540,3.211
2025-07-27T08:03:47.761Z,741.13,21.79,34.5,6.9,CLOSED,TDS,-0.100,21.482,150.351,1190.25,233.250,-60.200,0.180,618.763,0.974
2025-07-27T08:03:50.772Z,323.46,20.72,33.2,7.42,OPEN,None,0.420,9.743,153.742,1102.24,-417.670,-1.300,0.520,524.157,0.297
2025-07-27T08:03:53.784Z,347.16,66.93,81,9.62,CLOSED,pH&Turbidity&Temperature,2.620,4.286,643.867,6561.00,23.700,47.800,2.200,470.583,1.179
2025-07-27T08:03:56.799Z,534.72,10.23,26.5,6.57,CLOSED,TDS,-0.430,20.178,67.211,702.25,187.560,-54.500,-3.050,401.780,1.285
2025-07-27T08:03:59.813Z,299.61,25.82,35.2,6.14,CLOSED,pH,-0.860,8.512,158.535,1239.04,-235.110,8.700,-0.430,393.830,1.549
2025-07-27T08:04:02.816Z,347.01,25.56,52.1,8.06,CLOSED,Temperature,1.060,6.660,206.014,2714.41,47.400,16.900,1.920,393.780,0.823
2025-07-27T08:04:05.818Z,425.24,16.78,25.8,7.73,OPEN,None,0.730,16.482,129.709,665.64,78.230,-26.300,-0.330,357.287,0.838
2025-07-27T08:04:08.817Z,294.14,58.73,36.7,7.66,CLOSED,Turbidity,0.660,8.015,449.872,1346.89,-131.100,10.900,-0.070,355.463,0.174
2025-07-27T08:04:11.822Z,387.76,86.99,66.6,7.69,CLOSED,Turbidity&Temperature,0.690,5.822,668.953,4435.56,93.620,29.900,0.030,369.047,0.029
2025-07-27T08:04:14.825Z,529.69,21.35,70.9,8.21,CLOSED,TDS&Temperature,1.210,7.471,175.284,5026.81,141.930,4.300,0.520,403.863,0.252
2025-07-27T08:04:17.837Z,463.13,62.67,53.6,7.42,CLOSED,Turbidity&Temperature,0.420,8.640,465.011,2872.96,-66.560,-17.300,-0.790,460.193,0.328
2025-07-27T08:04:20.847Z,482.81,74.91,56.2,7.9,CLOSED,Turbidity&Temperature,0.900,8.591,591.789,3158.44,19.680,2.600,0.480,491.877,0.325
2025-07-27T08:04:23.849Z,563.64,25.94,95.9,5.96,CLOSED,pH&TDS&Temperature,-1.040,5.877,154.602,9196.81,80.830,39.700,-1.940,503.193,0.825
2025-07-27T08:04:26.852Z,497.09,28.57,23.9,10.34,CLOSED,pH,3.340,20.799,295.414,571.21,-66.550,-72.000,4.380,514.513,1.792
2025-07-27T08:04:29.861Z,294.99,54.72,48.6,7.92,CLOSED,Turbidity&Temperature,0.920,6.070,433.382,2361.96,-202.100,24.700,-2.420,451.907,1.791
2025-07-27T08:04:32.890Z,484.14,24.34,98,6.94,CLOSED,Temperature,-0.060,4.940,168.920,9604.00,189.150,49.400,-0.980,425.407,1.429
2025-07-27T08:04:35.892Z,585.91,67.7,40.8,5.66,CLOSED,pH&TDS&Turbidity,-1.340,14.361,383.182,1664.64,101.770,-57.200,-1.280,455.013,0.925
2025-07-27T08:04:38.900Z,506.31,66.2,40.8,9.43,CLOSED,pH&TDS&Turbidity,2.430,12.410,624.266,1664.64,-79.600,0.000,3.770,525.453,1.565
2025-07-27T08:04:41.902Z,481.61,76.98,75.8,7.4,CLOSED,Turbidity&Temperature,0.400,6.354,569.652,5745.64,-24.700,35.000,-2.030,524.610,1.541
2025-07-27T08:04:44.903Z,543.34,27,32.8,6.58,CLOSED,TDS,-0.420,16.565,177.660,1075.84,61.730,-43.000,-0.820,510.420,1.198
2025-07-27T08:04:47.904Z,369.85,56.97,29.9,8.23,CLOSED,Turbidity,1.230,12.370,468.863,894.01,-173.490,-2.900,1.650,464.933,0.674
2025-07-27T08:04:50.910Z,439.92,15.55,33.8,0.99,CLOSED,pH,-6.010,13.015,15.395,1142.44,70.070,3.900,-7.240,451.037,3.098
2025-07-27T08:04:53.925Z,380.92,28.39,99.9,13.09,CLOSED,pH&Temperature,6.090,3.813,371.625,9980.01,-59.000,66.100,12.100,396.897,4.972
